duration,src_bytes,dst_bytes,count,srv_count,log_src_bytes
0,641,0,2,2,6.464588303689961
0,0,0,236,20,0.0
0,0,0,1,2,0.0
0,305,1705,7,7,5.723585101952381
0,326,498,9,9,5.7899601708972535
0,352,762,6,6,5.8664680569332965
39,111,46,2,3,4.718498871295094
0,0,0,229,15,0.0
0,0,0,143,19,0.0
0,8,0,1,5,2.1972245773362196
0,0,0,210,4,0.0
0,22,0,1,1,3.1354942159291497
0,326,641,4,4,5.7899601708972535
0,2341,334,1,1,7.758760544157663
0,1382,334,1,1,7.232010331664759
0,253,635,9,9,5.537334267018537
0,0,0,215,7,0.0
0,0,0,9,3,0.0
26291,1,0,2,2,0.6931471805599453
0,0,0,289,12,0.0
0,238,397,7,25,5.476463551931511
0,0,0,55,17,0.0
0,1235,404,1,4,7.119635638017636
0,0,0,295,3,0.0
0,28,0,90,90,3.367295829986474
0,0,0,15,15,0.0
0,0,0,60,7,0.0
0,326,3467,4,27,5.7899601708972535
0,44,44,128,128,3.8066624897703196
0,238,1516,19,23,5.476463551931511
0,0,0,246,19,0.0
0,246,21006,1,1,5.5093883366279774
0,54540,8314,3,3,10.906707991398342
0,0,0,223,9,0.0
0,0,0,142,13,0.0
0,0,0,215,17,0.0
0,105,146,4,1,4.663439094112067
0,278,7285,12,12,5.631211781821365
0,0,0,201,4,0.0
0,336,5480,1,2,5.820082930352362
83,112,45,1,1,4.727387818712341
10,637,332,1,2,6.45833828334479
27,1190,3380,1,1,7.0825485693553
0,0,0,1,1,0.0
0,307,3222,2,2,5.730099782973574
0,10044,0,2,2,9.214830277249035
1,6,0,5,1,1.9459101490553132
0,235,1075,7,7,5.4638318050256105
0,46,72,164,164,3.8501476017100584
0,43,129,67,147,3.784189633918261
0,0,0,221,11,0.0
1,1158,330,1,1,7.055312843339752
0,145,0,3,1,4.983606621708336
0,0,0,130,5,0.0
0,105,0,3,3,4.663439094112067
619,145,105,1,1,4.983606621708336
0,317,564,1,1,5.762051382780177
0,144,5086,1,1,4.976733742420574
0,0,0,160,20,0.0
0,251,276,4,3,5.529429087511423
0,0,0,258,9,0.0
0,0,0,90,5,0.0
0,0,0,251,12,0.0
0,327,541,12,12,5.793013608384144
0,1196,2449,1,1,7.087573705557973
0,241,617,28,28,5.488937726156687
0,227,516,12,16,5.429345628954441
0,0,0,158,14,0.0
0,272,4695,2,8,5.60947179518496
2,80,3962,1,1,4.394449154672439
0,1,0,63,9,0.6931471805599453
0,33,88,2,1,3.5263605246161616
0,145,0,4,1,4.983606621708336
0,0,0,120,10,0.0
0,0,0,237,1,0.0
0,0,0,143,16,0.0
0,0,0,249,2,0.0
0,0,0,233,3,0.0
12720,146,105,2,2,4.990432586778736
0,10,0,1,1,2.3978952727983707
0,43,129,32,35,3.784189633918261
0,0,0,55,21,0.0
0,8,0,1,50,2.1972245773362196
0,208,1556,3,3,5.342334251964811
0,18,0,1,1,2.9444389791664403
0,0,0,207,12,0.0
37183,1,0,2,2,0.6931471805599453
0,177,2688,2,2,5.181783550292085
0,271,4146,14,14,5.605802066295998
0,268,7080,15,15,5.594711379601839
0,0,0,134,16,0.0
0,4892,0,17,17,8.495560891289124
0,0,0,232,14,0.0
0,0,0,118,8,0.0
0,331,251,10,11,5.805134968916488
0,0,0,256,21,0.0
0,283,1532,3,9,5.648974238161206
0,0,0,126,1,0.0
0,0,0,228,12,0.0
0,0,0,35,16,0.0
0,0,0,187,2,0.0
7,140,1708,1,1,4.948759890378168
0,0,0,253,6,0.0
0,317,280,3,3,5.762051382780177
0,0,491,5,5,0.0
0,0,0,140,12,0.0
0,1163,340,1,1,7.059617628291383
0,239,35215,1,3,5.480638923341991
0,209,1263,4,4,5.3471075307174685
0,0,0,298,10,0.0
0,0,0,268,20,0.0
0,203,516,6,14,5.318119993844216
0,45,82,172,172,3.828641396489095
0,217,1607,10,10,5.384495062789089
0,0,0,262,16,0.0
0,219,788,13,19,5.393627546352362
0,192,3901,8,8,5.262690188904886
24,238,773,1,1,5.476463551931511
0,0,0,145,7,0.0
0,1032,0,359,359,6.940222469119639
0,0,0,271,17,0.0
0,0,0,201,1,0.0
0,0,0,1,1,0.0
0,3633,333,1,1,8.198089248956116
0,232,1751,24,25,5.4510384535657
0,1032,0,509,509,6.940222469119639
31361,1,0,2,2,0.6931471805599453
0,0,0,256,11,0.0
0,201,6087,11,11,5.308267697401205
0,0,0,271,1,0.0
0,229,796,1,44,5.438079308923196
3392,146,105,1,1,4.990432586778736
0,8,0,1,2,2.1972245773362196
0,231,258,4,4,5.44673737166631
0,28,0,46,46,3.367295829986474
8,105,1174,1,1,4.663439094112067
0,54540,8314,6,6,10.906707991398342
0,0,0,174,7,0.0
0,0,0,287,3,0.0
0,198,629,2,2,5.293304824724492
15127,1229,185137,1,1,7.114769448366463
0,0,0,114,14,0.0
0,0,0,7,6,0.0
0,0,0,2,2,0.0
0,0,0,132,20,0.0
0,0,0,267,11,0.0
0,0,0,141,19,0.0
0,329,10829,5,5,5.799092654460526
0,0,0,139,20,0.0
0,332,11255,1,2,5.808142489980444
0,323,1454,9,24,5.780743515792329
0,295,2794,16,16,5.69035945432406
0,0,0,1,2,0.0
0,43,43,114,194,3.784189633918261
0,0,0,271,7,0.0
0,0,0,109,18,0.0
0,78,0,5,1,4.3694478524670215
0,0,0,230,9,0.0
0,0,0,62,18,0.0
0,1684,404,1,1,7.429520842786462
0,0,0,169,1,0.0
0,248,9309,5,11,5.517452896464707
0,329,1378,8,8,5.799092654460526
555,615,1186,2,1,6.423246963533519
0,46,76,177,177,3.8501476017100584
0,0,0,266,1,0.0
0,0,0,255,22,0.0
0,224,324,9,9,5.41610040220442
0,308,771,9,10,5.733341276897746
0,219,1745,16,16,5.393627546352362
0,8,0,2,32,2.1972245773362196
0,0,0,300,25,0.0
0,520,0,184,184,6.255750041753367
0,0,0,242,18,0.0
0,516,4,209,209,6.248042874508429
0,0,0,226,12,0.0
0,334,0,1,1,5.814130531825066
0,8,0,1,13,2.1972245773362196
0,181,0,2,1,5.204006687076795
0,46,136,238,314,3.8501476017100584
0,302,2507,5,6,5.713732805509369
7,0,0,2,2,0.0
0,0,0,116,6,0.0
0,0,0,286,20,0.0
0,0,0,265,24,0.0
5370,1,0,2,2,0.6931471805599453
0,0,0,77,12,0.0
0,0,0,216,14,0.0
0,326,2445,16,19,5.7899601708972535
0,30,0,2,1,3.4339872044851463
871,1,0,2,2,0.6931471805599453
0,0,0,278,3,0.0
0,334,0,2,2,5.814130531825066
0,0,0,217,14,0.0
0,46,75,152,152,3.8501476017100584
0,0,0,205,13,0.0
0,8,0,1,33,2.1972245773362196
0,0,0,283,14,0.0
0,0,0,287,18,0.0
0,0,0,128,17,0.0
0,0,0,1,1,0.0
49,2402,3939,1,1,7.784473235736469
0,319,302,17,17,5.768320995793772
0,316,337,24,24,5.75890177387728
0,516,4,384,384,6.248042874508429
0,43,147,222,298,3.784189633918261
0,146,0,3,1,4.990432586778736
0,508,10160,19,19,6.2324480165505225
0,320,269,5,5,5.771441123130016
0,8,0,1,38,2.1972245773362196
0,312,702,2,2,5.746203190540153
0,0,0,268,11,0.0
0,0,0,443,1,0.0
0,186,1020,1,1,5.231108616854587
0,1870,333,1,3,7.534228326274089
0,259,11629,1,1,5.560681631015528
0,0,0,283,16,0.0
0,34,94,2,2,3.5553480614894135
31621,1,0,2,2,0.6931471805599453
0,0,0,177,20,0.0
0,33,33,7,6,3.5263605246161616
0,26408,0,2,2,10.181460140129015
0,0,0,132,20,0.0
0,231,2043,1,1,5.44673737166631
0,4892,0,18,18,8.495560891289124
0,0,0,130,9,0.0
0,0,0,275,15,0.0
0,1188,327,1,1,7.080867896690782
0,0,0,266,6,0.0
0,363,768,17,19,5.8971538676367405
0,322,294,9,9,5.777652323222656
0,0,0,278,13,0.0
0,0,0,130,22,0.0
0,1,0,35,23,0.6931471805599453
0,0,0,266,4,0.0
0,0,0,248,7,0.0
0,185,1233,16,21,5.225746673713202
0,46,143,155,235,3.8501476017100584
4,832,0,1,1,6.725033642166843
0,0,0,195,8,0.0
0,0,0,220,4,0.0
0,46,83,213,213,3.8501476017100584
0,0,0,143,3,0.0
0,0,0,66,15,0.0
0,208,1357,31,62,5.342334251964811
0,607,0,2,2,6.410174881966167
0,1363,0,20,1,7.218176838403408
0,0,0,2,1,0.0
0,0,0,282,1,0.0
0,0,0,46,3,0.0
0,0,0,271,6,0.0
0,1,0,25,25,0.6931471805599453
0,1766,0,3,2,7.4770384723196965
0,211,309,12,12,5.356586274672012
0,306,4204,2,2,5.726847747587197
0,0,0,224,5,0.0
0,0,0,23,4,0.0
0,54540,8314,2,3,10.906707991398342
0,208,5012,6,6,5.342334251964811
0,238,2073,7,10,5.476463551931511
0,185,811,5,5,5.225746673713202
0,203,307,7,21,5.318119993844216
0,0,0,146,16,0.0
0,345,188,1,21,5.846438775057725
0,0,0,99,14,0.0
0,0,0,101,1,0.0
0,45,123,136,136,3.828641396489095
0,215,5323,1,3,5.375278407684165
0,325,2531,1,1,5.786897381366708
0,0,0,265,11,0.0
0,310,2090,1,13,5.739792912179234
0,204,2828,14,15,5.3230099791384085
0,0,0,299,6,0.0
0,0,0,103,1,0.0
0,1276,436,1,3,7.152268856032539
0,0,735,2,1,0.0
0,0,0,1,1,0.0
0,45,130,248,248,3.828641396489095
0,224,12884,9,9,5.41610040220442
0,145,0,4,1,4.983606621708336
0,0,0,79,19,0.0
0,125,240,2,1,4.836281906951478
0,8,0,1,8,2.1972245773362196
0,0,0,511,1,0.0
0,0,0,272,2,0.0
0,197,13595,3,3,5.288267030694535
0,34,0,1,2,3.5553480614894135
0,239,2964,30,30,5.480638923341991
1,899,333,1,1,6.802394763324311
0,43,126,194,274,3.784189633918261
0,0,0,104,24,0.0
0,288,292,7,7,5.666426688112432
0,8,0,1,37,2.1972245773362196
0,0,0,112,13,0.0
0,18,0,1,1,2.9444389791664403
0,0,0,161,20,0.0
0,219,251,19,21,5.393627546352362
0,0,0,149,10,0.0
0,0,0,54,5,0.0
10163,1,0,2,2,0.6931471805599453
0,0,0,141,19,0.0
0,8,0,1,13,2.1972245773362196
0,323,273,5,5,5.780743515792329
0,0,0,140,18,0.0
0,5,19,2,1,1.791759469228055
0,0,0,130,8,0.0
0,334,6703,3,3,5.814130531825066
0,165,9536,2,2,5.111987788356544
0,219,1896,1,3,5.393627546352362
0,248,17905,18,28,5.517452896464707
0,446,6046,34,34,6.102558594613569
0,0,0,111,15,0.0
0,301,1997,9,10,5.71042701737487
0,8,0,1,11,2.1972245773362196
0,44,44,197,197,3.8066624897703196
0,43,43,108,188,3.784189633918261
0,1,0,7,7,0.6931471805599453
0,0,0,229,23,0.0
0,303,2239,4,32,5.717027701406222
1,1624,336,1,2,7.393263094763838
0,18,0,1,1,2.9444389791664403
0,345,855,26,62,5.846438775057725
0,314,1986,7,8,5.752572638825633
0,0,0,25,5,0.0
0,0,0,230,5,0.0
0,256,8708,1,32,5.54907608489522
0,0,0,173,19,0.0
0,324,258,18,18,5.783825182329737
0,204,269,13,16,5.3230099791384085
0,0,0,115,2,0.0
0,0,0,125,11,0.0
0,0,0,266,7,0.0
3,1485,365,1,1,7.303843225277705
0,343,9534,3,21,5.840641657373398
0,0,0,114,19,0.0
0,332,458,20,22,5.808142489980444
0,253,10949,1,33,5.537334267018537
2334,147,105,2,2,4.997212273764115
0,0,0,415,1,0.0
0,54540,8314,5,5,10.906707991398342
0,215,838,7,8,5.375278407684165
0,0,0,131,17,0.0
0,0,0,296,12,0.0
0,28,0,62,62,3.367295829986474
0,0,0,109,16,0.0
0,0,0,293,23,0.0
0,224,835,21,22,5.41610040220442
0,245,0,2,2,5.5053315359323625
0,0,0,199,1,0.0
0,0,0,213,14,0.0
0,213,1633,5,5,5.365976015021851
0,48,48,1,1,3.8918202981106265
0,0,0,229,1,0.0
2,4508,331,1,1,8.413830678421084
5,839,328,1,1,6.733401891837359
0,0,0,79,20,0.0
0,0,0,44,9,0.0
0,8,0,1,26,2.1972245773362196
0,7,222,1,1,2.0794415416798357
0,1,0,24,22,0.6931471805599453
0,0,0,3,3,0.0
0,0,0,289,12,0.0
0,105,147,1,1,4.663439094112067
8,52,42,1,1,3.970291913552122
5,2631,334,1,1,7.875499292445208
0,0,0,213,18,0.0
0,0,0,2,2,0.0
0,0,0,235,5,0.0
0,43,43,78,158,3.784189633918261
0,0,0,119,21,0.0
0,0,0,144,19,0.0
0,0,0,155,20,0.0
27,1483,4152,1,1,7.302496423727326
0,265,2003,6,6,5.583496308781699
0,1510,334,1,1,7.32052696227274
0,0,0,120,4,0.0
0,304,1854,10,11,5.720311776607412
0,45,45,153,153,3.828641396489095
0,0,0,31,1,0.0
0,0,0,238,9,0.0
0,0,0,290,13,0.0
0,0,0,3,3,0.0
0,147,0,1,1,4.997212273764115
0,520,0,382,382,6.255750041753367
0,0,0,269,20,0.0
0,0,0,131,2,0.0
0,153,4194,2,11,5.0369526024136295
36,153,8323,1,1,5.0369526024136295
0,0,0,1,1,0.0
0,204,297,12,29,5.3230099791384085
0,0,0,1,1,0.0
0,203,1379,8,13,5.318119993844216
0,202,1737,6,10,5.313205979041787
0,1612,331,1,1,7.385851078125209
0,44,74,253,253,3.8066624897703196
0,316,332,17,17,5.75890177387728
0,231,6162,5,5,5.44673737166631
3890,147,105,3,1,4.997212273764115
0,230,258,12,12,5.442417710521793
0,0,0,96,11,0.0
0,340,1616,9,11,5.831882477283517
0,0,0,256,5,0.0
0,329,6345,9,11,5.799092654460526
0,217,1096,8,8,5.384495062789089
0,7233,0,12,12,8.886547412512042
0,1216,393,1,1,7.104144092987527
0,294,5495,9,9,5.68697535633982
0,343,1028,15,23,5.840641657373398
0,0,0,258,19,0.0
0,217,2167,16,37,5.384495062789089
0,1214,0,14,14,7.102499355774649
0,223,4066,27,36,5.4116460518550396
0,44,132,311,311,3.8066624897703196
0,369,1588,4,13,5.91350300563827
0,208,318,4,4,5.342334251964811
0,1953,2234,12,12,7.577633832602728
11961,1,0,2,2,0.6931471805599453
0,6,265,8,1,1.9459101490553132
0,281,9569,7,11,5.641907070938114
0,1032,0,467,467,6.940222469119639
0,242,22190,4,20,5.493061443340548
0,239,976,23,23,5.480638923341991
0,28,0,26,26,3.367295829986474
0,2459,327,1,1,7.807916628926408
0,0,0,40,13,0.0
0,1392,374,1,1,7.239214973779806
0,190,332,7,20,5.25227342804663
0,234,5342,5,5,5.459585514144159
0,414,588,1,13,6.028278520230698
0,213,2610,20,21,5.365976015021851
0,0,0,269,18,0.0
0,235,2239,3,3,5.4638318050256105
0,45,71,219,219,3.828641396489095
0,0,11595,4,4,0.0
0,0,0,3,2,0.0
0,227,20719,1,1,5.429345628954441
0,0,0,90,12,0.0
0,282,290,1,1,5.645446897643238
0,44,77,214,214,3.8066624897703196
556,475,14999,1,1,6.16541785423142
0,290,864,6,19,5.673323267171493
0,245,0,2,2,5.5053315359323625
0,199,3578,4,4,5.298317366548036
0,240,453,2,2,5.484796933490655
0,230,830,12,12,5.442417710521793
0,8,0,1,2,2.1972245773362196
0,0,0,154,12,0.0
0,0,0,139,19,0.0
0,46,129,105,105,3.8501476017100584
0,0,0,148,10,0.0
0,20,0,1,1,3.044522437723423
0,0,0,238,8,0.0
0,226,301,10,11,5.424950017481403
0,28,0,53,53,3.367295829986474
41516,1,0,2,2,0.6931471805599453
0,293,1215,9,9,5.683579767338681
0,0,0,130,3,0.0
0,11,0,1,1,2.4849066497880004
0,0,0,161,4,0.0
0,0,0,228,2,0.0
0,0,0,285,24,0.0
0,0,0,144,16,0.0
0,203,3719,2,5,5.318119993844216
0,160,3759,3,3,5.081404364984463
0,8,0,1,24,2.1972245773362196
0,226,47606,8,8,5.424950017481403
0,311,2133,18,19,5.7430031878094825
0,1032,0,511,511,6.940222469119639
0,567,0,2,1,6.342121418721152
0,1699,0,4,4,7.438383530044307
0,18,0,1,1,2.9444389791664403
0,1197,332,2,1,7.088408778675395
0,0,0,37,9,0.0
0,45,76,158,158,3.828641396489095
0,0,0,153,2,0.0
1,1241,2451,1,1,7.124478262493424
0,292,1370,8,8,5.680172609017068
0,1032,0,511,511,6.940222469119639
0,0,0,196,14,0.0
0,0,0,1,2,0.0
42,758,343450,1,1,6.63200177739563
0,339,764,10,13,5.8289456176102075
1,0,133,1,1,0.0
0,205,5308,6,6,5.327876168789581
0,1421,328,1,1,7.259819610363186
2,1305,331,1,2,7.174724309836376
0,44,115,3,4,3.8066624897703196
0,0,0,157,5,0.0
0,245,5458,17,17,5.5053315359323625
0,358,2631,4,4,5.883322388488279
0,225,392,27,38,5.420534999272286
7,0,15,1,1,0.0
0,1062,334,1,1,6.968850378341948
0,0,0,277,18,0.0
0,334,1251,1,4,5.814130531825066
0,8,0,1,22,2.1972245773362196
0,280,5854,20,35,5.638354669333745
0,0,0,123,17,0.0
0,0,0,236,16,0.0
0,204,3409,9,15,5.3230099791384085
0,1112,328,1,1,7.014814351275545
0,0,0,119,15,0.0
930,146,105,1,1,4.990432586778736
0,318,2280,10,17,5.765191102784844
0,199,6008,11,15,5.298317366548036
0,334,0,1,1,5.814130531825066
0,0,0,22,6,0.0
0,225,1875,9,9,5.420534999272286
0,34,0,1,2,3.5553480614894135
0,207,798,1,2,5.337538079701318
0,0,0,70,10,0.0
0,0,0,133,15,0.0
0,310,11848,4,4,5.739792912179234
0,223,391,5,5,5.4116460518550396
0,201,559,4,8,5.308267697401205
0,567,0,1,1,6.342121418721152
0,0,0,33,13,0.0
0,0,0,241,7,0.0
0,0,0,248,1,0.0
0,0,0,284,17,0.0
0,0,0,216,10,0.0
1,1406,412,1,2,7.249215057114389
0,0,0,511,1,0.0
0,0,0,231,9,0.0
0,334,0,1,1,5.814130531825066
0,242,396,8,31,5.493061443340548
0,78,0,15,3,4.3694478524670215
0,0,0,121,16,0.0
0,286,22841,37,39,5.659482215759621
0,0,0,273,15,0.0
0,8,0,1,7,2.1972245773362196
10720,207,1586,1,1,5.337538079701318
0,0,0,142,16,0.0
0,0,0,130,11,0.0
0,554,0,2,2,6.318968113746434
0,322,248,11,30,5.777652323222656
0,44,44,86,166,3.8066624897703196
0,0,0,115,6,0.0
0,0,0,289,12,0.0
0,184,5288,1,3,5.220355825078324
0,8173,0,14,15,9.008713664124222
0,0,0,272,15,0.0
4,0,0,114,2,0.0
0,105,145,7,1,4.663439094112067
0,203,178,10,15,5.318119993844216
1,1244,335,2,2,7.126890808898808
30458,1,0,2,2,0.6931471805599453
0,1032,0,215,215,6.940222469119639
0,34,0,2,5,3.5553480614894135
4,843,336,1,2,6.738152494595957
0,0,0,210,9,0.0
0,151,511,1,14,5.0238805208462765
0,155,2884,1,1,5.049856007249537
0,0,0,511,1,0.0
0,293,283,14,18,5.683579767338681
0,236,1380,4,4,5.4680601411351315
0,0,0,239,19,0.0
0,0,0,136,7,0.0
0,65,0,1,1,4.189654742026425
0,316,343,8,8,5.75890177387728
0,4316,0,16,16,8.370315995555478
949,146,105,1,1,4.990432586778736
2,232,193,1,2,5.4510384535657
0,0,0,83,8,0.0
0,0,0,1,1,0.0
0,215,315,32,43,5.375278407684165
0,0,0,257,7,0.0
0,247,3905,1,1,5.5134287461649825
0,0,0,236,15,0.0
0,0,0,246,18,0.0
0,43,43,100,180,3.784189633918261
0,0,0,243,16,0.0
0,0,0,186,12,0.0
0,0,0,146,5,0.0
0,18,0,1,1,2.9444389791664403
0,217,260,5,5,5.384495062789089
0,344,608,2,5,5.84354441703136
0,93,2832,1,1,4.543294782270004
0,0,0,1,1,0.0
1,776,331,1,4,6.655440350367647
0,0,0,2,1,0.0
0,35,0,1,2,3.58351893845611
0,0,0,117,21,0.0
0,0,0,338,1,0.0
0,0,0,125,16,0.0
0,45,45,120,120,3.828641396489095
0,4539,0,20,1,8.420682291035394
0,0,0,24,3,0.0
0,208,933,7,22,5.342334251964811
0,236,357,4,5,5.4680601411351315
0,0,0,290,10,0.0
0,219,12044,1,6,5.393627546352362
0,280,16609,8,28,5.638354669333745
0,331,1694,3,7,5.805134968916488
0,1113,338,1,1,7.01571242048723
0,0,0,235,4,0.0
0,245,0,1,1,5.5053315359323625
0,8,0,1,51,2.1972245773362196
0,206,3931,4,4,5.332718793265369
0,316,1621,4,7,5.75890177387728
0,296,431,2,7,5.6937321388027
0,312,487,4,4,5.746203190540153
0,0,0,272,6,0.0
0,0,0,187,9,0.0
0,0,0,280,10,0.0
0,316,646,7,7,5.75890177387728
0,248,376,2,2,5.517452896464707
0,516,4,171,171,6.248042874508429
0,46,135,78,158,3.8501476017100584
0,8,0,1,11,2.1972245773362196
0,279,2141,12,12,5.634789603169249
2,10,224,1,1,2.3978952727983707
0,202,13774,1,2,5.313205979041787
0,64,0,1,1,4.174387269895637
0,1100,332,1,2,7.00397413672268
0,567,0,1,1,6.342121418721152
0,225,2507,5,5,5.420534999272286
0,0,0,152,4,0.0
0,44,135,45,125,3.8066624897703196
0,0,0,146,3,0.0
0,0,0,209,17,0.0
0,295,1667,16,16,5.69035945432406
0,231,887,7,7,5.44673737166631
0,105,146,1,1,4.663439094112067
0,244,870,14,15,5.501258210544727
0,0,0,229,17,0.0
0,217,1285,2,25,5.384495062789089
0,167,21335,1,1,5.123963979403259
0,0,0,2,5,0.0
0,43,134,67,147,3.784189633918261
0,0,0,67,4,0.0
0,299,7819,3,3,5.703782474656201
0,0,0,240,8,0.0
0,0,0,242,15,0.0
0,0,0,259,7,0.0
0,8,0,1,15,2.1972245773362196
0,0,0,283,11,0.0
0,516,4,132,132,6.248042874508429
2470,147,105,1,1,4.997212273764115
0,383,0,1,1,5.950642552587727
0,258,458,4,4,5.556828061699537
0,2134,330,1,1,7.666221925662725
0,301,6656,5,5,5.71042701737487
0,1,0,14,3,0.6931471805599453
0,297,2648,2,2,5.697093486505405
1,0,0,33,2,0.0
0,247,608,11,11,5.5134287461649825
0,0,0,263,4,0.0
0,147,0,5,1,4.997212273764115
0,212,10614,2,2,5.3612921657094255
0,0,0,117,7,0.0
0,228,2701,3,8,5.43372200355424
0,0,0,121,23,0.0
0,192,0,2,2,5.262690188904886
0,0,0,286,7,0.0
0,0,0,273,8,0.0
0,1032,0,511,511,6.940222469119639
0,905,326,1,1,6.80903930604298
0,265,188,1,6,5.583496308781699
0,215,469,3,3,5.375278407684165
0,0,0,140,10,0.0
0,0,0,183,10,0.0
0,1,0,11,2,0.6931471805599453
0,260,245,9,22,5.564520407322694
1,1484,369,1,2,7.3031700512368
0,280,248,4,16,5.638354669333745
0,0,0,5,3,0.0
0,45,94,27,105,3.828641396489095
0,54540,8314,2,2,10.906707991398342
0,0,0,160,1,0.0
0,43,73,187,187,3.784189633918261
0,0,0,1,1,0.0
0,54540,8314,5,5,10.906707991398342
0,222,1378,6,42,5.407171771460119
0,520,0,1,1,6.255750041753367
0,0,0,286,20,0.0
0,305,1075,5,15,5.723585101952381
0,204,5226,11,11,5.3230099791384085
0,0,0,124,16,0.0
0,0,0,114,16,0.0
0,0,0,277,5,0.0
0,207,931,4,5,5.337538079701318
0,0,0,95,19,0.0
0,0,0,249,2,0.0
0,225,1630,8,26,5.420534999272286
0,229,1259,1,3,5.438079308923196
0,0,0,79,8,0.0
0,44,80,184,184,3.8066624897703196
0,0,0,220,4,0.0
0,42,42,6,12,3.7612001156935624
0,54540,8314,5,5,10.906707991398342
2159,146,105,4,2,4.990432586778736
0,0,0,80,20,0.0
0,0,0,111,19,0.0
0,41,72,166,166,3.7376696182833684
0,254,2467,2,2,5.541263545158426
0,0,0,206,14,0.0
0,335,444,15,15,5.817111159963204
0,245,381,11,11,5.5053315359323625
0,1,0,157,7,0.6931471805599453
0,211,7624,9,39,5.356586274672012
4,38,130,1,1,3.6635616461296463
0,0,0,220,4,0.0
0,0,0,256,5,0.0
0,312,25608,2,3,5.746203190540153
0,8,0,1,42,2.1972245773362196
0,293,1701,10,12,5.683579767338681
0,243,321,22,22,5.497168225293202
0,0,0,283,3,0.0
0,200,1484,8,8,5.303304908059076
0,369,2120,10,15,5.91350300563827
0,0,59,1,23,0.0
0,0,0,227,14,0.0
0,0,0,267,2,0.0
0,501760,0,1,3,13.125879189686833
0,8,0,1,33,2.1972245773362196
0,267,5147,18,18,5.5909869805108565
0,234,128,1,14,5.459585514144159
0,8,0,1,36,2.1972245773362196
0,45,72,64,64,3.828641396489095
0,45,131,182,181,3.828641396489095
0,298,2885,4,4,5.700443573390687
0,0,0,115,3,0.0
0,210,290,34,38,5.351858133476067
0,318,575,3,6,5.765191102784844
0,221,1461,3,5,5.402677381872279
0,254,1817,16,16,5.541263545158426
0,0,0,280,4,0.0
0,0,0,202,5,0.0
1,1700,338,1,3,7.438971592395862
0,0,0,100,1,0.0
0,8,0,1,25,2.1972245773362196
0,194,1761,20,20,5.272999558563747
0,0,0,227,1,0.0
0,28,0,96,95,3.367295829986474
0,54540,8314,4,4,10.906707991398342
0,0,0,1,1,0.0
0,0,0,14,14,0.0
0,0,0,1,1,0.0
0,222,2446,2,2,5.407171771460119
0,0,0,158,15,0.0
0,0,0,122,1,0.0
0,212,19440,7,7,5.3612921657094255
0,0,0,287,1,0.0
0,0,0,60,3,0.0
0,205,247,1,6,5.327876168789581
0,319,1467,21,23,5.768320995793772
0,619,334,1,1,6.429719478039138
0,0,0,131,12,0.0
0,0,0,217,17,0.0
0,44,69,202,202,3.8066624897703196
0,8,0,1,39,2.1972245773362196
0,238,405,5,5,5.476463551931511
0,12,0,1,1,2.5649493574615367
0,296,9308,2,2,5.6937321388027
0,224,2276,3,3,5.41610040220442
0,28,0,13,13,3.367295829986474
0,0,0,221,16,0.0
0,0,0,189,25,0.0
0,296,458,20,30,5.6937321388027
21,724,327,1,2,6.586171654854675
0,220,843,12,12,5.3981627015177525
0,233,4779,19,19,5.455321115357702
0,0,0,95,5,0.0
0,224,278,6,8,5.41610040220442
0,294,16129,3,3,5.68697535633982
0,0,0,88,9,0.0
0,209,3556,11,11,5.3471075307174685
0,7,147,1,1,2.0794415416798357
0,0,0,2,2,0.0
0,289,12640,10,10,5.66988092298052
0,255,1297,7,7,5.545177444479562
0,365,1512,22,22,5.902633333401366
450,11396904,430260,2,2,16.248852385276237
0,0,0,509,1,0.0
0,383,0,2,2,5.950642552587727
0,0,0,137,18,0.0
0,46,46,14,25,3.8501476017100584
0,0,0,1,1,0.0
0,0,0,1,1,0.0
0,0,0,270,19,0.0
0,308,7181,5,5,5.733341276897746
0,2850,368,1,1,7.955425088912672
0,59,0,10,10,4.0943445622221
0,271,4111,2,2,5.605802066295998
0,0,0,139,2,0.0
0,236,1367,1,1,5.4680601411351315
0,348,7223,6,6,5.855071922202427
0,0,0,1,1,0.0
0,0,0,209,9,0.0
0,0,0,97,14,0.0
1,1596,329,1,3,7.3758821482150125
0,0,0,440,1,0.0
0,0,0,149,24,0.0
3,1057,328,1,5,6.964135612418245
0,334,0,1,1,5.814130531825066
0,54540,8314,5,5,10.906707991398342
0,0,0,451,1,0.0
0,296,679,10,10,5.6937321388027
0,0,0,150,5,0.0
0,223,492,7,8,5.4116460518550396
1,4372,330,1,3,8.38320455141292
0,0,0,1,2,0.0
0,351,3518,22,22,5.863631175598097
4410,146,105,1,1,4.990432586778736
0,0,0,125,3,0.0
0,48,98,4,4,3.8918202981106265
0,1,0,28,12,0.6931471805599453
0,45,71,139,139,3.828641396489095
0,239,285,29,29,5.480638923341991
0,1830,0,2,2,7.5126175446745105
0,0,0,285,15,0.0
0,0,0,217,9,0.0
0,0,0,59,11,0.0
0,335,11209,7,7,5.817111159963204
0,305,338,1,2,5.723585101952381
0,41,115,201,203,3.7376696182833684
0,0,0,47,12,0.0
0,44,82,104,105,3.8066624897703196
0,229,291,2,4,5.438079308923196
0,0,0,102,11,0.0
0,1032,0,511,511,6.940222469119639
